=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.12.01 12:29:43 =~=~=~=~=~=~=~=~=~=~=~=
5001195, 224
5003414, 224
5005631, 224
5007853, 225
5010074, 225
5012293, 227
5014506, 227
5016726, 229
5018946, 229
5021165, 230
5023384, 232
5025608, 233
5027831, 235
5030051, 237
5032270, 240
5034489, 242
5036707, 245
5038926, 246
5041147, 250
5043366, 253
5045584, 255
5047804, 258
5050023, 261
5052242, 263
5054463, 266
5056682, 269
5058901, 270
5061120, 273
5063340, 275
5065560, 278
5067784, 281
5070005, 282
5072227, 285
5074446, 287
5076666, 290
5078888, 291
5081111, 295
5083333, 296
5085550, 299
5087770, 301
5089989, 302
5092209, 305
5094427, 307
5096645, 310
5098864, 311
5101083, 314
5103302, 316
5105519, 317
5107743, 320
5109967, 322
5112187, 325
5114405, 328
5116629, 330
5118848, 332
5121068, 335
5123288, 379
5125507, 379
5127727, 380
5129946, 380
5132165, 382
5134384, 383
5136602, 386
5138821, 387
5141039, 389
5143258, 391
5145477, 393
5147695, 395
5149914, 395
5152133, 401
5154353, 402
5156572, 405
5158792, 407
5161012, 410
5163232, 412
5165451, 413
5167671, 416
5169890, 418
5172110, 421
5174329, 422
5176549, 425
5178772, 426
5180991, 428
5183211, 430
5185429, 432
5187649, 433
5189867, 436
5192086, 438
5194304, 440
5196523, 441
5198741, 443
5200960, 445
5203180, 446
5205399, 447
5207619, 448
5209839, 450
5212058, 451
5214278, 453
5216497, 455
5218719, 456
5220939, 458
5223158, 461
5225382, 499
5227601, 499
5229820, 500
5232044, 501
5234267, 502
5236489, 503
5238707, 505
5240926, 507
5243144, 508
5245363, 510
5247581, 513
5249799, 549
5252017, 549
5254237, 550
5256457, 550
5258676, 551
5260894, 553
5263117, 554
5265340, 555
5267559, 556
5269779, 558
5271998, 560
5274215, 562
5276436, 563
5278655, 564
5280873, 566
5283092, 567
5285310, 569
5287528, 570
5289747, 571
5291965, 573
5294183, 574
5296402, 575
5298620, 575
5300839, 577
5303059, 578
5305278, 580
5307497, 581
5309717, 581
5311936, 583
5314156, 584
5316375, 585
5318595, 586
5320814, 587
5323039, 589
5325262, 590
5327484, 592
5329704, 594
5331923, 595
5334141, 597
5336361, 600
5338577, 602
5340796, 604
5343016, 637
5345234, 637
5347453, 637
5349670, 638
5351891, 638
5354110, 640
5356330, 640
5358548, 641
5360766, 642
5362986, 644
5365209, 645
5367429, 646
5369652, 648
5371876, 649
5374095, 650
5376315, 651
5378534, 652
5380754, 653
5382973, 654
5385192, 655
5387410, 655
5389629, 656
5391847, 656
5394065, 657
5396284, 657
5398505, 658
5400727, 658
5402952, 659
5405176, 659
5407395, 660
5409620, 661
5411844, 661
5414065, 662
5416285, 663
5418504, 664
5420723, 665
5422943, 666
5425162, 667
5427382, 669
5429601, 671
5431820, 672
5434039, 674
5436258, 705
5438476, 706
5440695, 706
5442912, 707
5445130, 707
5447349, 708
5449566, 709
5451786, 710
5454005, 711
5456224, 712
5458449, 713
5460668, 714
5462888, 715
5465108, 716
5467328, 717
5469548, 718
5471768, 719
5473989, 720
5476209, 720
5478428, 721
5480647, 722
5482867, 723
5485085, 724
5487303, 725
5489522, 726
5491741, 727
5493960, 728
5496178, 728
5498401, 729
5500619, 729
5502838, 730
5505059, 731
5507275, 732
5509492, 733
5511710, 734
5513929, 735
5516149, 736
5518370, 737
5520588, 738
5522807, 739
5525026, 741
5527248, 743
5529468, 744
5531687, 746
5533906, 747
5536125, 748
5538343, 750
5540561, 752
5542780, 753
5544998, 755
5547217, 756
5549436, 757
5551655, 758
5553874, 759
5556097, 761
5558317, 762
5560537, 763
5562756, 764
5564975, 765
5567194, 766
5569413, 767
